runinfo	epfile	date	sessionTime	run	trial	xdat	lat	fstCorrect	ErrCorr	AS	Count	Desc
002_y3_run4	A002_y3_Eprime_run4	03-03-2015	16:52:56	4	11	184	553	TRUE	FALSE	ASRew	1	
002_y3_run4	A002_y3_Eprime_run4	03-03-2015	16:52:56	4	12	181	557	TRUE	FALSE	ASRew	1	
002_y3_run4	A002_y3_Eprime_run4	03-03-2015	16:52:56	4	13	162	NA	FALSE	FALSE	ASNue	-1	blink before target onset
002_y3_run4	A002_y3_Eprime_run4	03-03-2015	16:52:56	4	14	161	688	TRUE	FALSE	ASNue	1	
002_y3_run4	A002_y3_Eprime_run4	03-03-2015	16:52:56	4	15	186	545	FALSE	TRUE	ASRew	2	
002_y3_run4	A002_y3_Eprime_run4	03-03-2015	16:52:56	4	16	166	469	TRUE	FALSE	ASNue	1	
002_y3_run4	A002_y3_Eprime_run4	03-03-2015	16:52:56	4	17	183	NA	FALSE	FALSE	ASRew	-1	blink ends before any saccades
002_y3_run4	A002_y3_Eprime_run4	03-03-2015	16:52:56	4	18	184	NA	FALSE	FALSE	ASRew	-1	average fixpos(202.887500) is off from baseline(130.500000)!
002_y3_run4	A002_y3_Eprime_run4	03-03-2015	16:52:56	4	19	163	661	TRUE	FALSE	ASNue	1	
002_y3_run4	A002_y3_Eprime_run4	03-03-2015	16:52:56	4	20	161	541	TRUE	FALSE	ASNue	1	
002_y3_run4	A002_y3_Eprime_run4	03-03-2015	16:52:56	4	21	166	401	FALSE	TRUE	ASNue	2	
002_y3_run4	A002_y3_Eprime_run4	03-03-2015	16:52:56	4	22	186	517	TRUE	FALSE	ASRew	1	
002_y3_run4	A002_y3_Eprime_run4	03-03-2015	16:52:56	4	23	186	629	TRUE	FALSE	ASRew	1	
002_y3_run4	A002_y3_Eprime_run4	03-03-2015	16:52:56	4	24	163	NA	FALSE	FALSE	ASNue	-1	no saccades within sac.time(1.450)
002_y3_run4	A002_y3_Eprime_run4	03-03-2015	16:52:56	4	25	161	NA	FALSE	FALSE	ASNue	-1	average fixpos(181.600000) is off from baseline(130.500000)!
002_y3_run4	A002_y3_Eprime_run4	03-03-2015	16:52:56	4	26	183	NA	FALSE	FALSE	ASRew	-1	average fixpos(189.150000) is off from baseline(130.500000)!
002_y3_run4	A002_y3_Eprime_run4	03-03-2015	16:52:56	4	27	182	353	TRUE	FALSE	ASRew	1	
002_y3_run4	A002_y3_Eprime_run4	03-03-2015	16:52:56	4	28	164	393	FALSE	TRUE	ASNue	2	
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	1	164	513	TRUE	FALSE	ASNue	1	
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	2	181	625	TRUE	FALSE	ASRew	1	
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	3	166	445	TRUE	FALSE	ASNue	1	
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	4	186	477	TRUE	FALSE	ASRew	1	
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	5	184	341	TRUE	FALSE	ASRew	1	
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	6	162	591	TRUE	FALSE	ASNue	1	
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	7	186	445	TRUE	FALSE	ASRew	1	
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	8	166	389	TRUE	FALSE	ASNue	1	
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	9	161	NA	FALSE	FALSE	ASNue	-1	no saccades within sac.time(1.450)
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	10	185	397	TRUE	FALSE	ASRew	1	
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	11	181	NA	FALSE	FALSE	ASRew	-1	no saccades (getSacs)
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	12	185	401	TRUE	FALSE	ASRew	1	
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	13	163	617	TRUE	FALSE	ASNue	1	
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	14	182	285	FALSE	TRUE	ASRew	2	
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	15	161	NA	FALSE	FALSE	ASNue	-1	average fixpos(207.437500) is off from baseline(130.500000)!
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	16	164	97	FALSE	TRUE	ASNue	2	
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	17	163	545	TRUE	FALSE	ASNue	1	
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	18	184	NA	FALSE	FALSE	ASRew	-1	average fixpos(198.937500) is off from baseline(130.500000)!
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	19	166	NA	FALSE	FALSE	ASNue	-1	3 samples > 19 px (10.00 max) from 148.61 (base)
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	20	182	537	TRUE	FALSE	ASRew	1	
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	21	165	NA	FALSE	FALSE	ASNue	-1	blink before target onset
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	22	161	NA	FALSE	FALSE	ASNue	-1	blink before target onset
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	23	165	NA	FALSE	FALSE	ASNue	-1	blink before target onset
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	24	181	NA	FALSE	FALSE	ASRew	-1	blink before target onset
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	25	186	NA	FALSE	FALSE	ASRew	-1	blink before target onset
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	26	183	NA	FALSE	FALSE	ASRew	-1	blink before target onset
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	27	183	NA	FALSE	FALSE	ASRew	-1	average fixpos(225.900000) is off from baseline(130.500000)!
002_y4_run1	A002_y4_Eprime_run1	03-09-2016	10:09:42	1	28	162	NA	FALSE	FALSE	ASNue	-1	no data left after removing blinks
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	1	165	333	FALSE	TRUE	ASNue	2	
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	2	181	445	TRUE	FALSE	ASRew	1	
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	3	183	345	TRUE	FALSE	ASRew	1	
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	4	166	365	TRUE	FALSE	ASNue	1	
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	5	163	369	TRUE	FALSE	ASNue	1	
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	6	161	NA	FALSE	FALSE	ASNue	-1	no saccades (getSacs)
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	7	162	NA	FALSE	FALSE	ASNue	-1	no saccades within sac.time(1.450)
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	8	185	393	TRUE	FALSE	ASRew	1	
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	9	184	NA	FALSE	FALSE	ASRew	-1	moving (5.284 px/60Hz) before target onset
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	10	161	NA	FALSE	FALSE	ASNue	-1	blink before target onset
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	11	186	117	TRUE	FALSE	ASRew	1	
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	12	162	NA	FALSE	FALSE	ASNue	-1	blink before target onset
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	13	164	NA	FALSE	FALSE	ASNue	-1	blink before target onset
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	14	165	NA	FALSE	FALSE	ASNue	-1	3 samples > 19 px (10.00 max) from 173.93 (base)
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	15	186	278	FALSE	TRUE	ASRew	2	
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	16	181	NA	FALSE	FALSE	ASRew	-1	4 samples > 25 px (10.00 max) from 172.88 (base)
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	17	161	120	TRUE	FALSE	ASNue	1	
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	18	166	NA	FALSE	FALSE	ASNue	-1	blink before target onset
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	19	165	NA	FALSE	FALSE	ASNue	-1	blink before target onset
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	20	183	NA	FALSE	FALSE	ASRew	-1	no data left after removing blinks
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	21	164	97	FALSE	TRUE	ASNue	2	
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	22	163	425	TRUE	FALSE	ASNue	1	
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	23	184	489	TRUE	FALSE	ASRew	1	
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	24	182	NA	FALSE	FALSE	ASRew	-1	moving (9.138 px/60Hz) before target onset
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	25	166	NA	FALSE	FALSE	ASNue	-1	average fixpos(182.100000) is off from baseline(130.500000)!
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	26	182	NA	FALSE	FALSE	ASRew	-1	blink before target onset
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	27	186	NA	FALSE	FALSE	ASRew	-1	blink before target onset
002_y4_run2	A002_y4_Eprime_run2	03-09-2016	10:33:44	2	28	181	NA	FALSE	FALSE	ASRew	-1	blink before target onset
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	1	182	NA	FALSE	FALSE	ASRew	-1	no saccades (getSacs)
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	2	185	381	TRUE	FALSE	ASRew	1	
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	3	181	541	TRUE	FALSE	ASRew	1	
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	4	161	445	TRUE	FALSE	ASNue	1	
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	5	164	385	TRUE	FALSE	ASNue	1	
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	6	186	269	FALSE	TRUE	ASRew	2	
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	7	165	365	TRUE	FALSE	ASNue	1	
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	8	163	NA	FALSE	FALSE	ASNue	-1	blink before target onset
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	9	164	NA	FALSE	FALSE	ASNue	-1	average fixpos(214.800000) is off from baseline(130.500000)!
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	10	184	NA	FALSE	FALSE	ASRew	-1	blink before target onset
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	11	183	1289	FALSE	TRUE	ASRew	2	
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	12	183	NA	FALSE	FALSE	ASRew	-1	moving (14.975 px/60Hz) before target onset
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	13	182	NA	FALSE	FALSE	ASRew	-1	moving (-Inf px/60Hz) before target onset
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	14	161	NA	FALSE	FALSE	ASNue	-1	average fixpos(196.933333) is off from baseline(130.500000)!
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	15	165	204	TRUE	FALSE	ASNue	1	
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	16	162	NA	FALSE	FALSE	ASNue	-1	blink before target onset
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	17	166	NA	FALSE	FALSE	ASNue	-1	blink before target onset
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	18	185	NA	FALSE	FALSE	ASRew	-1	blink before target onset
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	19	184	NA	FALSE	FALSE	ASRew	-1	blink before target onset
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	20	186	NA	FALSE	FALSE	ASRew	-1	< 30% tracking for samples of interest
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	21	166	NA	FALSE	FALSE	ASNue	-1	< 30% tracking for samples of interest
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	22	186	NA	FALSE	FALSE	ASRew	-1	blink before target onset
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	23	163	NA	FALSE	FALSE	ASNue	-1	blink before target onset
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	24	181	NA	FALSE	FALSE	ASRew	-1	average fixpos(232.571429) is off from baseline(130.500000)!
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	25	161	NA	FALSE	FALSE	ASNue	-1	< 30% tracking for samples of interest
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	26	181	NA	FALSE	FALSE	ASRew	-1	blink before target onset
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	27	162	NA	FALSE	FALSE	ASNue	-1	average fixpos(236.500000) is off from baseline(130.500000)!
002_y4_run3	A002_y4_Eprime_run3	03-09-2016	10:42:31	3	28	166	NA	FALSE	FALSE	ASNue	-1	blink before target onset
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	1	162	NA	FALSE	FALSE	ASNue	-1	no saccades (getSacs)
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	2	185	313	TRUE	FALSE	ASRew	1	
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	3	181	NA	FALSE	FALSE	ASRew	-1	average fixpos(180.650000) is off from baseline(130.500000)!
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	4	165	453	FALSE	TRUE	ASNue	2	
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	5	185	NA	FALSE	FALSE	ASRew	-1	4 samples > 11 px (10.00 max) from 179.05 (base)
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	6	181	413	FALSE	TRUE	ASRew	2	
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	7	164	NA	FALSE	FALSE	ASNue	-1	blink before target onset
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	8	166	369	TRUE	FALSE	ASNue	1	
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	9	165	NA	FALSE	FALSE	ASNue	-1	average fixpos(181.175000) is off from baseline(130.500000)!
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	10	182	NA	FALSE	FALSE	ASRew	-1	blink ends before any saccades
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	11	184	457	FALSE	TRUE	ASRew	2	
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	12	181	NA	FALSE	FALSE	ASRew	-1	average fixpos(270.600000) is off from baseline(130.500000)!
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	13	162	NA	FALSE	FALSE	ASNue	-1	blink ends before any saccades
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	14	161	NA	FALSE	FALSE	ASNue	-1	blink before target onset
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	15	186	NA	FALSE	FALSE	ASRew	-1	blink before target onset
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	16	166	NA	FALSE	FALSE	ASNue	-1	moving (-Inf px/60Hz) before target onset
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	17	183	NA	FALSE	FALSE	ASRew	-1	blink before target onset
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	18	184	NA	FALSE	FALSE	ASRew	-1	blink before target onset
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	19	163	NA	FALSE	FALSE	ASNue	-1	< 30% tracking for samples of interest
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	20	161	NA	FALSE	FALSE	ASNue	-1	average fixpos(181.337500) is off from baseline(130.500000)!
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	21	166	NA	FALSE	FALSE	ASNue	-1	blink before target onset
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	22	186	NA	FALSE	FALSE	ASRew	-1	average fixpos(181.275000) is off from baseline(130.500000)!
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	23	186	NA	FALSE	FALSE	ASRew	-1	average fixpos(186.125000) is off from baseline(130.500000)!
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	24	163	NA	FALSE	FALSE	ASNue	-1	no saccades within sac.time(1.450)
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	25	161	NA	FALSE	FALSE	ASNue	-1	blink before target onset
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	26	183	NA	FALSE	FALSE	ASRew	-1	blink before target onset
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	27	182	NA	FALSE	FALSE	ASRew	-1	average fixpos(183.512500) is off from baseline(130.500000)!
002_y4_run4	A002_y4_Eprime_run4	03-09-2016	10:48:38	4	28	164	NA	FALSE	FALSE	ASNue	-1	blink before target onset
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	1	164	393	TRUE	FALSE	ASNue	1	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	2	181	290	FALSE	TRUE	ASRew	2	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	3	166	405	TRUE	FALSE	ASNue	1	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	4	186	350	TRUE	FALSE	ASRew	1	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	5	184	330	TRUE	FALSE	ASRew	1	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	6	162	333	FALSE	TRUE	ASNue	2	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	7	186	354	TRUE	FALSE	ASRew	1	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	8	166	294	FALSE	TRUE	ASNue	2	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	9	161	287	FALSE	TRUE	ASNue	2	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	10	185	373	TRUE	FALSE	ASRew	1	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	11	181	286	FALSE	TRUE	ASRew	2	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	12	185	365	TRUE	FALSE	ASRew	1	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	13	163	357	TRUE	FALSE	ASNue	1	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	14	182	365	TRUE	FALSE	ASRew	1	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	15	161	302	FALSE	TRUE	ASNue	2	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	16	164	345	TRUE	FALSE	ASNue	1	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	17	163	357	TRUE	FALSE	ASNue	1	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	18	184	381	TRUE	FALSE	ASRew	1	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	19	166	440	TRUE	FALSE	ASNue	1	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	20	182	290	FALSE	TRUE	ASRew	2	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	21	165	393	TRUE	FALSE	ASNue	1	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	22	161	325	FALSE	TRUE	ASNue	2	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	23	165	595	TRUE	FALSE	ASNue	1	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	24	181	381	TRUE	FALSE	ASRew	1	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	25	186	323	TRUE	FALSE	ASRew	1	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	26	183	432	TRUE	FALSE	ASRew	1	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	27	183	405	TRUE	FALSE	ASRew	1	
004_y2_run1	A004_y2_Eprime_run1	02-20-2014	16:41:50	1	28	162	318	TRUE	FALSE	ASNue	1	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	1	165	381	TRUE	FALSE	ASNue	1	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	2	181	353	TRUE	FALSE	ASRew	1	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	3	183	424	TRUE	FALSE	ASRew	1	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	4	166	389	TRUE	FALSE	ASNue	1	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	5	163	337	TRUE	FALSE	ASNue	1	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	6	161	448	TRUE	FALSE	ASNue	1	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	7	162	377	FALSE	TRUE	ASNue	2	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	8	185	531	TRUE	FALSE	ASRew	1	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	9	184	349	TRUE	FALSE	ASRew	1	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	10	161	318	FALSE	TRUE	ASNue	2	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	11	186	353	TRUE	FALSE	ASRew	1	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	12	162	345	TRUE	FALSE	ASNue	1	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	13	164	357	TRUE	FALSE	ASNue	1	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	14	165	357	TRUE	FALSE	ASNue	1	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	15	186	369	TRUE	FALSE	ASRew	1	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	16	181	290	FALSE	TRUE	ASRew	2	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	17	161	424	TRUE	FALSE	ASNue	1	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	18	166	353	TRUE	FALSE	ASNue	1	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	19	165	314	TRUE	FALSE	ASNue	1	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	20	183	337	TRUE	FALSE	ASRew	1	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	21	164	321	TRUE	FALSE	ASNue	1	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	22	163	325	TRUE	FALSE	ASNue	1	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	23	184	314	TRUE	FALSE	ASRew	1	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	24	182	369	TRUE	FALSE	ASRew	1	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	25	166	306	FALSE	TRUE	ASNue	2	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	26	182	349	TRUE	FALSE	ASRew	1	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	27	186	333	TRUE	FALSE	ASRew	1	
004_y2_run2	A004_y2_Eprime_run2	02-20-2014	16:49:03	2	28	181	290	TRUE	FALSE	ASRew	1	
004_y2_run3	A004_y2_Eprime_run3	02-20-2014	16:55:14	3	1	182	341	TRUE	FALSE	ASRew	1	
004_y2_run3	A004_y2_Eprime_run3	02-20-2014	16:55:14	3	2	185	361	TRUE	FALSE	ASRew	1	
004_y2_run3	A004_y2_Eprime_run3	02-20-2014	16:55:14	3	3	181	353	TRUE	FALSE	ASRew	1	
004_y2_run3	A004_y2_Eprime_run3	02-20-2014	16:55:14	3	4	161	377	TRUE	FALSE	ASNue	1	
004_y2_run3	A004_y2_Eprime_run3	02-20-2014	16:55:14	3	5	164	357	TRUE	FALSE	ASNue	1	
004_y2_run3	A004_y2_Eprime_run3	02-20-2014	16:55:14	3	6	186	379	TRUE	FALSE	ASRew	1	
004_y2_run3	A004_y2_Eprime_run3	02-20-2014	16:55:14	3	7	165	341	FALSE	TRUE	ASNue	2	
004_y2_run3	A004_y2_Eprime_run3	02-20-2014	16:55:14	3	8	163	365	TRUE	FALSE	ASNue	1	
004_y2_run3	A004_y2_Eprime_run3	02-20-2014	16:55:14	3	9	164	496	TRUE	FALSE	ASNue	1	
004_y2_run3	A004_y2_Eprime_run3	02-20-2014	16:55:14	3	10	184	330	TRUE	FALSE	ASRew	1	
004_y2_run3	A004_y2_Eprime_run3	02-20-2014	16:55:14	3	11	183	389	TRUE	FALSE	ASRew	1	
004_y2_run3	A004_y2_Eprime_run3	02-20-2014	16:55:14	3	12	183	412	TRUE	FALSE	ASRew	1	
004_y2_run3	A004_y2_Eprime_run3	02-20-2014	16:55:14	3	13	182	325	TRUE	FALSE	ASRew	1	
004_y2_run3	A004_y2_Eprime_run3	02-20-2014	16:55:14	3	14	161	373	TRUE	FALSE	ASNue	1	
004_y2_run3	A004_y2_Eprime_run3	02-20-2014	16:55:14	3	15	165	365	FALSE	TRUE	ASNue	2	
004_y2_run3	A004_y2_Eprime_run3	02-20-2014	16:55:14	3	16	162	377	TRUE	FALSE	ASNue	1	
004_y2_run3	A004_y2_Eprime_run3	02-20-2014	16:55:14	3	17	166	451	TRUE	FALSE	ASNue	1	
004_y2_run3	A004_y2_Eprime_run3	02-20-2014	16:55:14	3	18	185	341	TRUE	FALSE	ASRew	1	
004_y2_run3	A004_y2_Eprime_run3	02-20-2014	16:55:14	3	19	184	341	TRUE	FALSE	ASRew	1	
004_y2_run3	A004_y2_Eprime_run3	02-20-2014	16:55:14	3	20	186	385	TRUE	FALSE	ASRew	1	
004_y2_run3	A004_y2_Eprime_run3	02-20-2014	16:55:14	3	21	166	337	TRUE	FALSE	ASNue	1	
004_y2_run3	A004_y2_Eprime_run3	02-20-2014	16:55:14	3	22	186	333	TRUE	FALSE	ASRew	1	
004_y2_run3	A004_y2_Eprime_run3	02-20-2014	16:55:14	3	23	163	381	TRUE	FALSE	ASNue	1	
